Common_Name,Scientific_Name,Habitat,Location_Type,Plot_Name,Admin_Unit,Year,Date,Month,Month_Name,Season,Start_Time,Start_Hour,End_Time,Sex,Distance,Temperature,Humidity,Sky,Wind,Disturbance,PIF_Watchlist_Status,Regional_Stewardship_Status,AOU_Code,Observer,Visit,Interval_Length,ID_Method,Flyover_Observed,Taxon_Code
Black-and-white Warbler,Mniotilta varia,Forest,Forest,PRWI-0779,PRWI,2018,2018-07-04,7,July,Summer,05:18:00,5,05:28:00,Undetermined,<= 50 Meters,26.6000003814697,77.8000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,BAWW,Kimberly Serno,2,7.5 - 10 min,Singing,False,91012.0
Brown-headed Cowbird,Molothrus ater,Forest,Forest,PRWI-0728,PRWI,2018,2018-07-04,7,July,Summer,06:16:00,6,06:26:00,Undetermined,50 - 100 Meters,25.3999996185303,83.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,BHCO,Kimberly Serno,2,2.5 - 5 min,Singing,False,94215.0
Carolina Wren,Thryothorus ludovicianus,Forest,Forest,PRWI-0728,PRWI,2018,2018-07-04,7,July,Summer,06:16:00,6,06:26:00,Undetermined,50 - 100 Meters,25.3999996185303,83.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,CARW,Kimberly Serno,2,2.5 - 5 min,Singing,False,88350.0
Cerulean Warbler,Setophaga cerulea,Forest,Forest,PRWI-0728,PRWI,2018,2018-07-04,7,July,Summer,06:16:00,6,06:26:00,Undetermined,<= 50 Meters,25.3999996185303,83.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,False,CERW,Kimberly Serno,2,0-2.5 min,Singing,False,892360.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0728,PRWI,2018,2018-07-04,7,July,Summer,06:16:00,6,06:26:00,Undetermined,50 - 100 Meters,25.3999996185303,83.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,REVI,Kimberly Serno,2,5 - 7.5 min,Singing,False,93587.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0728,PRWI,2018,2018-07-04,7,July,Summer,06:16:00,6,06:26:00,Undetermined,<= 50 Meters,25.3999996185303,83.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Ovenbird,Seiurus aurocapillus,Forest,Forest,PRWI-0728,PRWI,2018,2018-07-04,7,July,Summer,06:16:00,6,06:26:00,Undetermined,<= 50 Meters,25.3999996185303,83.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,OVEN,Kimberly Serno,2,0-2.5 min,Singing,False,92689.0
Eastern Wood-Pewee,Contopus virens,Forest,Forest,PRWI-0728,PRWI,2018,2018-07-04,7,July,Summer,06:16:00,6,06:26:00,Undetermined,50 - 100 Meters,25.3999996185303,83.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True,EAWP,Kimberly Serno,2,0-2.5 min,Singing,False,85846.0
Acadian Flycatcher,Empidonax virescens,Forest,Forest,PRWI-0728,PRWI,2018,2018-07-04,7,July,Summer,06:16:00,6,06:26:00,Undetermined,<= 50 Meters,25.3999996185303,83.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True,ACFL,Kimberly Serno,2,2.5 - 5 min,Singing,False,85824.0
Eastern Wood-Pewee,Contopus virens,Forest,Forest,PRWI-0728,PRWI,2018,2018-07-04,7,July,Summer,06:16:00,6,06:26:00,Undetermined,50 - 100 Meters,25.3999996185303,83.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True,EAWP,Kimberly Serno,2,7.5 - 10 min,Singing,False,85846.0
Downy Woodpecker,Picoides pubescens,Forest,Forest,PRWI-0751,PRWI,2018,2018-07-04,7,July,Summer,06:00:00,6,06:10:00,Undetermined,<= 50 Meters,25.7000007629395,82.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,False,True,DOWO,Kimberly Serno,2,5 - 7.5 min,Calling,False,84936.0
Eastern Tufted Titmouse,Baeolophus bicolor,Forest,Forest,PRWI-0751,PRWI,2018,2018-07-04,7,July,Summer,06:00:00,6,06:10:00,Undetermined,50 - 100 Meters,25.7000007629395,82.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,False,False,ETTI,Kimberly Serno,2,0-2.5 min,Singing,False,266957.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0751,PRWI,2018,2018-07-04,7,July,Summer,06:00:00,6,06:10:00,Undetermined,<= 50 Meters,25.7000007629395,82.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Carolina Wren,Thryothorus ludovicianus,Forest,Forest,PRWI-0751,PRWI,2018,2018-07-04,7,July,Summer,06:00:00,6,06:10:00,Undetermined,<= 50 Meters,25.7000007629395,82.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,False,False,CARW,Kimberly Serno,2,0-2.5 min,Singing,False,88350.0
Acadian Flycatcher,Empidonax virescens,Forest,Forest,PRWI-0751,PRWI,2018,2018-07-04,7,July,Summer,06:00:00,6,06:10:00,Undetermined,<= 50 Meters,25.7000007629395,82.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Serious effect on count,False,True,ACFL,Kimberly Serno,2,0-2.5 min,Singing,False,85824.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0648,PRWI,2018,2018-07-04,7,July,Summer,06:51:00,6,07:01:00,Undetermined,50 - 100 Meters,25.2000007629395,83.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Great Crested Flycatcher,Myiarchus crinitus,Forest,Forest,PRWI-0648,PRWI,2018,2018-07-04,7,July,Summer,06:51:00,6,07:01:00,Undetermined,50 - 100 Meters,25.2000007629395,83.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,GCFL,Kimberly Serno,2,0-2.5 min,Calling,False,85791.0
Ovenbird,Seiurus aurocapillus,Forest,Forest,PRWI-0648,PRWI,2018,2018-07-04,7,July,Summer,06:51:00,6,07:01:00,Undetermined,<= 50 Meters,25.2000007629395,83.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,OVEN,Kimberly Serno,2,0-2.5 min,Singing,False,92689.0
Acadian Flycatcher,Empidonax virescens,Forest,Forest,PRWI-0648,PRWI,2018,2018-07-04,7,July,Summer,06:51:00,6,07:01:00,Undetermined,<= 50 Meters,25.2000007629395,83.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,ACFL,Kimberly Serno,2,5 - 7.5 min,Calling,False,85824.0
Carolina Chickadee,Poecile carolinensis,Forest,Forest,PRWI-0648,PRWI,2018,2018-07-04,7,July,Summer,06:51:00,6,07:01:00,Undetermined,<= 50 Meters,25.2000007629395,83.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,CACH,Kimberly Serno,2,0-2.5 min,Calling,False,265876.0
Eastern Wood-Pewee,Contopus virens,Forest,Forest,PRWI-0648,PRWI,2018,2018-07-04,7,July,Summer,06:51:00,6,07:01:00,Undetermined,50 - 100 Meters,25.2000007629395,83.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,EAWP,Kimberly Serno,2,5 - 7.5 min,Singing,False,85846.0
Acadian Flycatcher,Empidonax virescens,Forest,Forest,PRWI-0648,PRWI,2018,2018-07-04,7,July,Summer,06:51:00,6,07:01:00,Undetermined,50 - 100 Meters,25.2000007629395,83.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,ACFL,Kimberly Serno,2,0-2.5 min,Singing,False,85824.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0648,PRWI,2018,2018-07-04,7,July,Summer,06:51:00,6,07:01:00,Undetermined,<= 50 Meters,25.2000007629395,83.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Eastern Tufted Titmouse,Baeolophus bicolor,Forest,Forest,PRWI-0648,PRWI,2018,2018-07-04,7,July,Summer,06:51:00,6,07:01:00,Undetermined,50 - 100 Meters,25.2000007629395,83.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,ETTI,Kimberly Serno,2,7.5 - 10 min,Singing,False,266957.0
Acadian Flycatcher,Empidonax virescens,Forest,Forest,PRWI-0621,PRWI,2018,2018-07-04,7,July,Summer,07:16:00,7,07:26:00,Undetermined,<= 50 Meters,25.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,True,ACFL,Kimberly Serno,2,2.5 - 5 min,Singing,False,85824.0
American Crow,Corvus brachyrhynchos,Forest,Forest,PRWI-0621,PRWI,2018,2018-07-04,7,July,Summer,07:16:00,7,07:26:00,Undetermined,50 - 100 Meters,25.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,AMCR,Kimberly Serno,2,0-2.5 min,Calling,False,87106.0
Carolina Wren,Thryothorus ludovicianus,Forest,Forest,PRWI-0621,PRWI,2018,2018-07-04,7,July,Summer,07:16:00,7,07:26:00,Undetermined,<= 50 Meters,25.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,CARW,Kimberly Serno,2,0-2.5 min,Singing,False,88350.0
Eastern Tufted Titmouse,Baeolophus bicolor,Forest,Forest,PRWI-0621,PRWI,2018,2018-07-04,7,July,Summer,07:16:00,7,07:26:00,Undetermined,50 - 100 Meters,25.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,ETTI,Kimberly Serno,2,0-2.5 min,Singing,False,266957.0
Eastern Tufted Titmouse,Baeolophus bicolor,Forest,Forest,PRWI-0621,PRWI,2018,2018-07-04,7,July,Summer,07:16:00,7,07:26:00,Undetermined,<= 50 Meters,25.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,ETTI,Kimberly Serno,2,7.5 - 10 min,Calling,False,266957.0
Northern Cardinal,Cardinalis cardinalis,Forest,Forest,PRWI-0621,PRWI,2018,2018-07-04,7,July,Summer,07:16:00,7,07:26:00,Undetermined,50 - 100 Meters,25.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,NOCA,Kimberly Serno,2,0-2.5 min,Singing,False,94228.0
Northern Parula,Setophaga americana,Forest,Forest,PRWI-0621,PRWI,2018,2018-07-04,7,July,Summer,07:16:00,7,07:26:00,Undetermined,<= 50 Meters,25.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,NOPA,Kimberly Serno,2,0-2.5 min,Singing,False,890949.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0621,PRWI,2018,2018-07-04,7,July,Summer,07:16:00,7,07:26:00,Undetermined,<= 50 Meters,25.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0621,PRWI,2018,2018-07-04,7,July,Summer,07:16:00,7,07:26:00,Undetermined,50 - 100 Meters,25.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,REVI,Kimberly Serno,2,2.5 - 5 min,Singing,False,93587.0
Acadian Flycatcher,Empidonax virescens,Forest,Forest,PRWI-0620,PRWI,2018,2018-07-04,7,July,Summer,07:31:00,7,07:41:00,Undetermined,<= 50 Meters,25.2999992370605,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,True,ACFL,Kimberly Serno,2,7.5 - 10 min,Singing,False,85824.0
American Robin,Turdus migratorius,Forest,Forest,PRWI-0620,PRWI,2018,2018-07-04,7,July,Summer,07:31:00,7,07:41:00,Undetermined,<= 50 Meters,25.2999992370605,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,AMRO,Kimberly Serno,2,5 - 7.5 min,Calling,False,87136.0
White-breasted Nuthatch,Sitta carolinensis,Forest,Forest,PRWI-0620,PRWI,2018,2018-07-04,7,July,Summer,07:31:00,7,07:41:00,Undetermined,<= 50 Meters,25.2999992370605,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,WBNU,Kimberly Serno,2,7.5 - 10 min,Calling,False,90935.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0620,PRWI,2018,2018-07-04,7,July,Summer,07:31:00,7,07:41:00,Undetermined,<= 50 Meters,25.2999992370605,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Eastern Wood-Pewee,Contopus virens,Forest,Forest,PRWI-0620,PRWI,2018,2018-07-04,7,July,Summer,07:31:00,7,07:41:00,Undetermined,50 - 100 Meters,25.2999992370605,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,True,EAWP,Kimberly Serno,2,5 - 7.5 min,Singing,False,85846.0
Carolina Wren,Thryothorus ludovicianus,Forest,Forest,PRWI-0620,PRWI,2018,2018-07-04,7,July,Summer,07:31:00,7,07:41:00,Undetermined,50 - 100 Meters,25.2999992370605,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,CARW,Kimberly Serno,2,5 - 7.5 min,Singing,False,88350.0
Eastern Tufted Titmouse,Baeolophus bicolor,Forest,Forest,PRWI-0620,PRWI,2018,2018-07-04,7,July,Summer,07:31:00,7,07:41:00,Undetermined,<= 50 Meters,25.2999992370605,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,ETTI,Kimberly Serno,2,0-2.5 min,Singing,False,266957.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0620,PRWI,2018,2018-07-04,7,July,Summer,07:31:00,7,07:41:00,Undetermined,50 - 100 Meters,25.2999992370605,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0537,PRWI,2018,2018-07-04,7,July,Summer,08:31:00,8,08:41:00,Undetermined,<= 50 Meters,26.2999992370605,84.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
White-breasted Nuthatch,Sitta carolinensis,Forest,Forest,PRWI-0537,PRWI,2018,2018-07-04,7,July,Summer,08:31:00,8,08:41:00,Undetermined,<= 50 Meters,26.2999992370605,84.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,WBNU,Kimberly Serno,2,2.5 - 5 min,Calling,False,90935.0
Pine Warbler,Setophaga pinus,Forest,Forest,PRWI-0537,PRWI,2018,2018-07-04,7,July,Summer,08:31:00,8,08:41:00,Undetermined,<= 50 Meters,26.2999992370605,84.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True,PIWA,Kimberly Serno,2,0-2.5 min,Singing,False,890952.0
Northern Parula,Setophaga americana,Forest,Forest,PRWI-0537,PRWI,2018,2018-07-04,7,July,Summer,08:31:00,8,08:41:00,Undetermined,<= 50 Meters,26.2999992370605,84.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,NOPA,Kimberly Serno,2,5 - 7.5 min,Singing,False,890949.0
Northern Parula,Setophaga americana,Forest,Forest,PRWI-0537,PRWI,2018,2018-07-04,7,July,Summer,08:31:00,8,08:41:00,Undetermined,<= 50 Meters,26.2999992370605,84.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,NOPA,Kimberly Serno,2,0-2.5 min,Singing,False,890949.0
Eastern Tufted Titmouse,Baeolophus bicolor,Forest,Forest,PRWI-0537,PRWI,2018,2018-07-04,7,July,Summer,08:31:00,8,08:41:00,Undetermined,<= 50 Meters,26.2999992370605,84.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,ETTI,Kimberly Serno,2,7.5 - 10 min,Singing,False,266957.0
Eastern Wood-Pewee,Contopus virens,Forest,Forest,PRWI-0537,PRWI,2018,2018-07-04,7,July,Summer,08:31:00,8,08:41:00,Undetermined,50 - 100 Meters,26.2999992370605,84.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True,EAWP,Kimberly Serno,2,2.5 - 5 min,Singing,False,85846.0
Blue-gray Gnatcatcher,Polioptila caerulea,Forest,Forest,PRWI-0537,PRWI,2018,2018-07-04,7,July,Summer,08:31:00,8,08:41:00,Undetermined,<= 50 Meters,26.2999992370605,84.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,BGGN,Kimberly Serno,2,0-2.5 min,Calling,False,88038.0
Carolina Wren,Thryothorus ludovicianus,Forest,Forest,PRWI-0537,PRWI,2018,2018-07-04,7,July,Summer,08:31:00,8,08:41:00,Undetermined,<= 50 Meters,26.2999992370605,84.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,CARW,Kimberly Serno,2,2.5 - 5 min,Singing,False,88350.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0539,PRWI,2018,2018-07-04,7,July,Summer,08:09:00,8,08:19:00,Undetermined,<= 50 Meters,25.7000007629395,84.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Yellow-billed Cuckoo,Coccyzus americanus,Forest,Forest,PRWI-0539,PRWI,2018,2018-07-04,7,July,Summer,08:09:00,8,08:19:00,Undetermined,50 - 100 Meters,25.7000007629395,84.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,YBCU,Kimberly Serno,2,2.5 - 5 min,Calling,False,89102.0
Carolina Chickadee,Poecile carolinensis,Forest,Forest,PRWI-0539,PRWI,2018,2018-07-04,7,July,Summer,08:09:00,8,08:19:00,Undetermined,50 - 100 Meters,25.7000007629395,84.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True,CACH,Kimberly Serno,2,0-2.5 min,Calling,False,265876.0
Eastern Wood-Pewee,Contopus virens,Forest,Forest,PRWI-0539,PRWI,2018,2018-07-04,7,July,Summer,08:09:00,8,08:19:00,Undetermined,50 - 100 Meters,25.7000007629395,84.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True,EAWP,Kimberly Serno,2,0-2.5 min,Singing,False,85846.0
American Robin,Turdus migratorius,Forest,Forest,PRWI-0539,PRWI,2018,2018-07-04,7,July,Summer,08:09:00,8,08:19:00,Undetermined,<= 50 Meters,25.7000007629395,84.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,AMRO,Kimberly Serno,2,5 - 7.5 min,Calling,False,87136.0
White-breasted Nuthatch,Sitta carolinensis,Forest,Forest,PRWI-0539,PRWI,2018,2018-07-04,7,July,Summer,08:09:00,8,08:19:00,Undetermined,<= 50 Meters,25.7000007629395,84.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,WBNU,Kimberly Serno,2,0-2.5 min,Calling,False,90935.0
Eastern Tufted Titmouse,Baeolophus bicolor,Forest,Forest,PRWI-0539,PRWI,2018,2018-07-04,7,July,Summer,08:09:00,8,08:19:00,Undetermined,<= 50 Meters,25.7000007629395,84.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,ETTI,Kimberly Serno,2,7.5 - 10 min,Singing,False,266957.0
Pileated Woodpecker,Dryocopus pileatus,Forest,Forest,PRWI-0539,PRWI,2018,2018-07-04,7,July,Summer,08:09:00,8,08:19:00,Undetermined,<= 50 Meters,25.7000007629395,84.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,PIWO,Kimberly Serno,2,5 - 7.5 min,Calling,False,84833.0
Carolina Chickadee,Poecile carolinensis,Forest,Forest,PRWI-0539,PRWI,2018,2018-07-04,7,July,Summer,08:09:00,8,08:19:00,Undetermined,<= 50 Meters,25.7000007629395,84.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True,CACH,Kimberly Serno,2,7.5 - 10 min,Calling,False,265876.0
Blue Jay,Cyanocitta cristata,Forest,Forest,PRWI-0446,PRWI,2018,2018-07-04,7,July,Summer,09:15:00,9,09:25:00,Undetermined,<= 50 Meters,27.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,BLJA,Kimberly Serno,2,0-2.5 min,Calling,False,86252.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0446,PRWI,2018,2018-07-04,7,July,Summer,09:15:00,9,09:25:00,Undetermined,50 - 100 Meters,27.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,REVI,Kimberly Serno,2,7.5 - 10 min,Singing,False,93587.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0446,PRWI,2018,2018-07-04,7,July,Summer,09:15:00,9,09:25:00,Undetermined,<= 50 Meters,27.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Singing,False,93587.0
Mourning Dove,Zenaida macroura,Forest,Forest,PRWI-0446,PRWI,2018,2018-07-04,7,July,Summer,09:15:00,9,09:25:00,Undetermined,50 - 100 Meters,27.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MODO,Kimberly Serno,2,0-2.5 min,Calling,False,82737.0
Acadian Flycatcher,Empidonax virescens,Forest,Forest,PRWI-0446,PRWI,2018,2018-07-04,7,July,Summer,09:15:00,9,09:25:00,Undetermined,<= 50 Meters,27.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True,ACFL,Kimberly Serno,2,0-2.5 min,Singing,False,85824.0
Red-eyed Vireo,Vireo olivaceus,Forest,Forest,PRWI-0446,PRWI,2018,2018-07-04,7,July,Summer,09:15:00,9,09:25:00,Undetermined,<= 50 Meters,27.2000007629395,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,REVI,Kimberly Serno,2,0-2.5 min,Calling,False,93587.0
Mourning Dove,Zenaida macroura,Forest,Forest,PRWI-0447,PRWI,2018,2018-07-04,7,July,Summer,09:01:00,9,09:11:00,Undetermined,50 - 100 Meters,27.2000007629395,86.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,MODO,Kimberly Serno,2,0-2.5 min,Calling,False,82737.0
